time,P,G(i),H_sun,T2m,WS10m,Int,
20140501,0,32560.5,211.79,21.37,18.73,1.26,0
20140501,0,7133.7,59.86,9.24,18.11,1.21,0
20140501,0,0,0,0,17.5,1.16,0
20140501,0,0,0,0,16.88,1.12,0
20140501,0,0,0,0,16.57,1.04,0
20140501,0,0,0,0,16.27,0.97,0
20140501,0,0,0,0,15.97,0.9,0
20140501,0,0,0,0,16.01,1.33,0
20140501,0,0,0,0,16.06,1.76,0
20140502,0,0,0,0,16.1,2.19,0
20140502,0,0,0,0,15.91,2.29,0
20140502,0,0,0,0,15.71,2.38,0
20140502,0,0,0,0,15.52,2.47,0
20140502,0,5287.8,47.15,8.22,16.32,2.99,0
20140502,0,30244.2,196.69,20.31,17.11,3.52,0
20140502,0,48709.5,293.4,32.56,17.91,4.04,0
20140502,0,90392.4,531.6,44.66,18.57,4.4,0
20140502,0,149511.6,888.89,56.11,19.23,4.76,0
20140502,0,169264.2,1018.1,65.68,19.88,5.12,0
20140502,0,175770,1062.51,70.17,20.01,5.14,0
20140502,0,170364.6,1026.43,66.42,20.14,5.17,0
20140502,0,150811.5,899.05,57.16,20.28,5.2,0
20140502,0,120924.3,716.12,45.82,20.42,4.68,0
20140502,0,84031.5,503.44,33.75,20.56,4.16,0
20140502,0,38793.3,259.23,21.5,20.7,3.64,0
20140502,0,5844.3,57.94,9.38,19.89,2.97,0
20140502,0,0,0,0,19.08,2.29,0
20140502,0,0,0,0,18.27,1.61,0
20140502,0,0,0,0,17.51,1.75,0
20140502,0,0,0,0,16.76,1.88,0
20140502,0,0,0,0,16.01,2.01,0
20140502,0,0,0,0,15.69,2.03,0
20140502,0,0,0,0,15.37,2.04,0
20140503,0,0,0,0,15.05,2.06,0
20140503,0,0,0,0,14.76,1.92,0
20140503,0,0,0,0,14.46,1.78,0
20140503,0,0,0,0,14.17,1.64,0
20140503,0,3981.6,40.61,8.41,14.62,1.24,0
20140503,0,29855.7,193.2,20.49,15.08,0.84,0
20140503,0,73084.2,440.25,32.74,15.53,0.44,0
20140503,0,19893.3,130.55,44.85,16.34,1.29,0
20140503,0,141762.6,856.76,56.33,17.15,2.13,0
20140503,0,148568.7,898.62,65.95,17.96,2.98,0
20140503,0,169682.1,1040.33,70.47,18.32,3.03,0
20140503,0,158711.7,967.12,66.66,18.68,3.09,0
20140503,0,137293.8,826.08,57.34,19.04,3.14,0
20140503,0,84270.9,501.22,45.96,19.02,2.98,0
20140503,0,82540.5,494.65,33.88,19,2.82,0
20140503,0,39018,259.43,21.64,18.98,2.66,0
20140503,0,7207.2,62.23,9.53,18.83,2.42,0
20140503,0,0,0,0,18.67,2.18,0
20140503,0,0,0,0,18.52,1.94,0
20140503,0,0,0,0,18.78,2.01,0
20140503,0,0,0,0,19.04,2.07,0
20140503,0,0,0,0,19.3,2.14,0
20140503,0,0,0,0,19.75,2.14,0
20140503,0,0,0,0,20.21,2.14,0
20140504,0,0,0,0,20.66,2.14,0
20140504,0,0,0,0,19.72,2.38,0
20140504,0,0,0,0,18.78,2.63,0
20140504,0,0,0,0,17.84,2.87,0
20140504,0,2858.1,29.33,8.59,18.28,2.63,0
20140504,0,30571.8,200.63,20.67,18.72,2.4,0
20140504,0,49450.8,301.35,32.91,19.16,2.17,0
20140504,0,23904.3,155.14,45.03,19.6,2.08,0
20140504,0,107652.3,652.65,56.54,20.04,1.99,0
20140504,0,151122.3,943.06,66.2,20.48,1.9,0
20140504,0,147084,924.74,70.76,20.44,1.45,0
20140504,0,149601.9,950.14,66.9,20.4,1,0
20140504,0,77332.5,474.18,57.52,20.36,0.55,0
20140504,0,54079.2,332.03,46.11,20.01,0.58,0
20140504,0,55851.6,342.46,34.02,19.67,0.62,0
20140504,0,37659.3,251.02,21.77,19.32,0.65,0
20140504,0,7515.9,62.56,9.67,18.71,0.96,0
20140504,0,0,0,0,18.09,1.26,0
20140504,0,0,0,0,17.48,1.57,0
20140504,0,0,0,0,17.11,1.71,0
20140504,0,0,0,0,16.74,1.84,0
20140504,0,0,0,0,16.37,1.97,0
20140504,0,0,0,0,16.38,1.94,0
20140504,0,0,0,0,16.38,1.9,0
20140505,0,0,0,0,16.39,1.86,0
20140505,0,0,0,0,16.31,1.8,0
20140505,0,0,0,0,16.22,1.73,0
20140505,0,0,0,0,16.14,1.67,0
20140505,0,235.2,8.51,8.77,16.84,1.5,0
20140505,0,17459.4,117.6,20.84,17.54,1.33,0
20140505,0,11377.8,82.3,33.08,18.24,1.16,0
20140505,0,11661.3,84.19,45.21,18.77,0.9,0
20140505,0,9720.9,72.84,56.75,19.31,0.64,0
20140505,0,114065.7,712.21,66.46,19.84,0.39,0
20140505,0,128853.9,808.78,71.05,19.82,0.71,0
20140505,0,149984.1,948.94,67.13,19.79,1.03,0
20140505,0,85535.1,518.91,57.69,19.77,1.35,0
20140505,0,113565.9,692.39,46.25,19.55,1.2,0
20140505,0,81851.7,498.79,34.15,19.33,1.05,0
20140505,0,30147.6,195.85,21.91,19.11,0.9,0
20140505,0,5754,58.3,9.81,18.51,1.05,0
20140505,0,0,0,0,17.91,1.2,0
20140505,0,0,0,0,17.31,1.35,0
20140505,0,0,0,0,16.98,1.44,0
20140505,0,0,0,0,16.65,1.53,0
20140505,0,0,0,0,16.32,1.61,0
20140505,0,0,0,0,16.36,1.75,0
20140505,0,0,0,0,16.4,1.89,0
20140506,0,0,0,0,16.44,2.03,0
20140506,0,0,0,0,16.35,2,0
20140506,0,0,0,0,16.25,1.97,0
20140506,0,0,0,0,16.16,1.94,0
20140506,0,6455.4,53.16,8.95,16.91,2.08,0
20140506,0,27174,176.27,21.01,17.67,2.21,0
20140506,0,70562.1,424.16,33.25,18.42,2.34,0
20140506,0,107034.9,638.71,45.39,19,2.62,0
20140506,0,135473.1,818.82,56.94,19.58,2.9,0
20140506,0,144561.9,880.78,66.7,20.15,3.17,0
20140506,0,156492,958.54,71.33,20.15,3.32,0
20140506,0,115329.9,693.28,67.36,20.15,3.48,0
20140506,0,133885.5,805.32,57.86,20.16,3.63,0
20140506,0,113952.3,677.28,46.39,19.95,3.8,0
20140506,0,81891.6,489.43,34.28,19.75,3.97,0
20140506,0,37724.4,247.54,22.04,19.55,4.14,0
20140506,0,6890.1,63.09,9.95,18.94,3.41,0
20140506,0,0,0,0,18.34,2.69,0
20140506,0,0,0,0,17.73,1.96,0
20140506,0,0,0,0,17.33,2.19,0
20140506,0,0,0,0,16.93,2.43,0
20140506,0,0,0,0,16.53,2.66,0
20140506,0,0,0,0,16.5,2.68,0
20140506,0,0,0,0,16.46,2.7,0
20140507,0,0,0,0,16.43,2.72,0
20140507,0,0,0,0,16.23,2.7,0
20140507,0,0,0,0,16.02,2.68,0
20140507,0,0,0,0,15.82,2.66,0
20140507,0,6390.3,52.46,9.12,16.49,3.5,0
20140507,0,26625.9,171.57,21.17,17.17,4.34,0
20140507,0,59992.8,356.61,33.41,17.84,5.19,0
20140507,0,69140.4,407.12,45.56,18.34,5.82,0
20140507,0,103114.2,602.95,57.14,18.85,6.46,0
20140507,0,126420,741.53,66.94,19.35,7.09,0
20140507,0,129278.1,759.68,71.61,19.34,7.01,0
20140507,0,119210.7,699.31,67.59,19.33,6.93,0
20140507,0,99124.2,580.38,58.03,19.32,6.86,0
20140507,0,111560.4,649.95,46.53,19.05,6.55,0
20140507,0,78464.4,462.8,34.41,18.78,6.24,0
20140507,0,36000.3,231.82,22.17,18.51,5.93,0
20140507,0,7992.6,66.46,10.09,17.96,5.31,0
20140507,0,0,0,0,17.42,4.7,0
20140507,0,0,0,0,16.87,4.08,0
20140507,0,0,0,0,16.65,3.91,0
20140507,0,0,0,0,16.43,3.73,0
20140507,0,0,0,0,16.21,3.56,0
20140507,0,0,0,0,16.33,3.65,0
20140507,0,0,0,0,16.45,3.74,0
20140508,0,0,0,0,16.57,3.83,0
20140508,0,0,0,0,16.41,3.67,0
20140508,0,0,0,0,16.25,3.5,0
20140508,0,0,0,0,16.09,3.34,0
20140508,0,6783,55.12,9.28,16.79,4.01,0
20140508,0,24450.3,158.2,21.33,17.5,4.69,0
20140508,0,77878.5,460.73,33.57,18.2,5.37,0
20140508,0,118761.3,693.55,45.72,18.7,5.55,0
20140508,0,149616.6,882.67,57.32,19.2,5.74,0
20140508,0,156317.7,929.72,67.18,19.69,5.93,0
20140508,0,168401.1,1002.87,71.88,19.65,6.42,0
20140508,0,164522.4,973.71,67.81,19.61,6.91,0
20140508,0,154954.8,907.66,58.2,19.58,7.39,0
20140508,0,121709.7,708.89,46.67,19.28,6.68,0
20140508,0,86690.1,511.78,34.54,18.99,5.97,0
20140508,0,39942,264.37,22.3,18.69,5.26,0
20140508,0,6484.8,62,10.23,18.08,4.59,0
20140508,0,0,0,0,17.48,3.92,0
20140508,0,0,0,0,16.87,3.26,0
20140508,0,0,0,0,16.57,3.06,0
20140508,0,0,0,0,16.28,2.86,0
20140508,0,0,0,0,15.99,2.66,0
20140508,0,0,0,0,16.1,2.77,0
20140508,0,0,0,0,16.22,2.88,0
20140509,0,0,0,0,16.33,2.99,0
20140509,0,0,0,0,16.24,3.14,0
20140509,0,0,0,0,16.14,3.29,0
20140509,0,0,0,0,16.05,3.43,0
20140509,0,6539.4,55.97,9.45,16.78,4.43,0
20140509,0,32495.4,209.78,21.48,17.5,5.42,0
20140509,0,81114.6,478.13,33.72,18.23,6.41,0
20140509,0,79632,466.9,45.88,18.74,6.2,0
20140509,0,139780.2,822.51,57.5,19.25,5.98,0
20140509,0,157854.9,940.72,67.41,19.76,5.77,0
20140509,0,169157.1,1018.84,72.15,19.75,5.13,0
20140509,0,156105.6,940.1,68.03,19.74,4.49,0
20140509,0,147092.4,884.13,58.36,19.73,3.85,0
20140509,0,118624.8,701.13,46.81,19.52,4.31,0
20140509,0,82263.3,488.92,34.67,19.32,4.78,0
20140509,0,36819.3,238.59,22.43,19.12,5.24,0
20140509,0,6762,63.53,10.37,18.48,4.73,0
20140509,0,0,0,0,17.85,4.22,0
20140509,0,0,0,0,17.21,3.71,0
20140509,0,0,0,0,16.84,3.52,0
20140509,0,0,0,0,16.48,3.33,0
20140509,0,0,0,0,16.12,3.14,0
20140509,0,0,0,0,16.16,2.82,0
20140509,0,0,0,0,16.21,2.49,0
20140510,0,0,0,0,16.25,2.17,0
20140510,0,0,0,0,16.13,2.26,0
20140510,0,0,0,0,16.02,2.36,0
20140510,0,0,0,0,15.9,2.46,0
20140510,0,7427.7,59.48,9.6,16.69,2.76,0
20140510,0,35017.5,230.4,21.63,17.47,3.06,0
20140510,0,65102.1,389.34,33.86,18.26,3.37,0
20140510,0,96110.7,568.03,46.03,18.85,3.75,0
20140510,0,60694.2,363.75,57.68,19.45,4.13,0
20140510,0,151571.7,912.41,67.63,20.04,4.51,0
20140510,0,118414.8,711.04,72.42,20.09,3.78,0
20140510,0,102971.4,619.35,68.24,20.13,3.06,0
20140510,0,71022,428.76,58.52,20.18,2.33,0
20140510,0,27457.5,175.95,46.94,20.09,1.82,0
20140510,0,23478,153.25,34.8,20,1.3,0
20140510,0,36115.8,238.09,22.56,19.91,0.79,0
20140510,0,8349.6,66.78,10.51,19.28,0.8,0
20140510,0,0,0,0,18.66,0.81,0
20140510,0,0,0,0,18.03,0.83,0
20140510,0,0,0,0,17.67,0.87,0
20140510,0,0,0,0,17.32,0.92,0
20140510,0,0,0,0,16.96,0.97,0
20140510,0,0,0,0,16.92,1.21,0
20140510,0,0,0,0,16.89,1.45,0
20140511,0,0,0,0,16.85,1.7,0
20140511,0,0,0,0,16.66,1.78,0
20140511,0,0,0,0,16.48,1.87,0
20140511,0,0,0,0,16.29,1.96,0
20140511,0,6858.6,55.45,9.76,17.04,1.88,0
20140511,0,34799.1,229.74,21.77,17.8,1.8,0
20140511,0,74289.6,448.9,34,18.55,1.72,0
20140511,0,94151.4,564.83,46.18,19.11,1.97,0
20140511,0,119563.5,724.68,57.85,19.68,2.22,0
20140511,0,159866.7,991.44,67.84,20.24,2.47,0
20140511,0,164841.6,1038.39,72.68,20.27,1.91,0
20140511,0,158854.5,1006.62,68.45,20.29,1.36,0
20140511,0,141487.5,891.84,58.68,20.32,0.8,0
20140511,0,117537,721.87,47.08,20.1,1.01,0
20140511,0,83403.6,509.23,34.92,19.88,1.22,0
20140511,0,39452.7,265.46,22.69,19.66,1.43,0
20140511,0,6793.5,64.6,10.64,19.04,1.3,0
20140511,0,0,0,0,18.42,1.16,0
20140511,0,0,0,0,17.8,1.02,0
20140511,0,0,0,0,17.45,1.22,0
20140511,0,0,0,0,17.1,1.43,0
20140511,0,0,0,0,16.75,1.63,0
20140511,0,0,0,0,16.71,1.56,0
20140511,0,0,0,0,16.68,1.49,0
20140512,0,0,0,0,16.64,1.42,0
20140512,0,0,0,0,16.41,1.27,0
20140512,0,0,0,0,16.17,1.13,0
20140512,0,0,0,0,15.94,0.98,0
20140512,0,6579.3,57.41,9.9,16.66,0.74,0
20140512,0,36701.7,249.64,21.91,17.39,0.49,0
20140512,0,78283.8,479.75,34.14,18.11,0.25,0
20140512,0,114628.5,702.9,46.32,18.6,0.57,0
20140512,0,139773.9,872.07,58.01,19.09,0.88,0
20140512,0,156626.4,990.26,68.05,19.58,1.2,0
20140512,0,158520.6,999.44,72.93,19.47,1.45,0
20140512,0,151542.3,943.7,68.66,19.36,1.71,0
20140512,0,131466.3,801.99,58.84,19.26,1.96,0
20140512,0,94061.1,564.56,47.21,19,1.89,0
20140512,0,77800.8,469.3,35.05,18.74,1.81,0
20140512,0,39893.7,266.85,22.81,18.48,1.74,0
20140512,0,5558.7,59.55,10.78,17.7,1.49,0
20140512,0,0,0,0,16.93,1.24,0
20140512,0,0,0,0,16.15,0.99,0
20140512,0,0,0,0,15.84,1.24,0
20140512,0,0,0,0,15.54,1.48,0
20140512,0,0,0,0,15.23,1.72,0
20140512,0,0,0,0,15.45,1.84,0
20140512,0,0,0,0,15.68,1.96,0
20140513,0,0,0,0,15.9,2.08,0
20140513,0,0,0,0,16.03,2.07,0
20140513,0,0,0,0,16.16,2.06,0
20140513,0,0,0,0,16.29,2.06,0
20140513,0,7843.5,62.81,10.04,17.23,1.86,0
20140513,0,35847,239.04,22.05,18.18,1.66,0
20140513,0,77586.6,471.5,34.27,19.12,1.46,0
20140513,0,112085.4,678.91,46.46,19.72,1.69,0
20140513,0,140557.2,866.04,58.17,20.32,1.91,0
20140513,0,159660.9,999.28,68.26,20.92,2.14,0
20140513,0,166009.2,1041.06,73.18,20.92,2.36,0
20140513,0,158596.2,984.76,68.86,20.91,2.59,0
20140513,0,144219.6,881.69,58.99,20.91,2.81,0
20140513,0,110730.9,670.95,47.34,20.76,2.1,0
20140513,0,82126.8,502.38,35.17,20.62,1.38,0
20140513,0,39173.4,265.37,22.94,20.47,0.66,0
20140513,0,6543.6,64.25,10.91,19.92,0.51,0
20140513,0,0,0,0,19.36,0.35,0
20140513,0,0,0,0,18.81,0.19,0
20140513,0,0,0,0,18.51,0.26,0
20140513,0,0,0,0,18.22,0.33,0
20140513,0,0,0,0,17.93,0.4,0
20140513,0,0,0,0,17.94,0.8,0
20140513,0,0,0,0,17.94,1.19,0
20140514,0,0,0,0,17.95,1.59,0
20140514,0,0,0,0,17.65,1.85,0
20140514,0,0,0,0,17.34,2.11,0
20140514,0,0,0,0,17.04,2.37,0
20140514,0,5964,55.22,10.18,17.91,3.18,0
20140514,0,37312.8,253.55,22.17,18.77,3.99,0
20140514,0,82061.7,490.02,34.39,19.64,4.8,0
20140514,0,119206.5,703.06,46.59,20.34,5.22,0
20140514,0,146930.7,874.97,58.32,21.05,5.65,0
20140514,0,164306.1,988.01,68.45,21.75,6.07,0
20140514,0,171271.8,1034.79,73.42,21.94,6.1,0
20140514,0,165780.3,998.99,69.06,22.12,6.12,0
20140514,0,147388.5,880.68,59.14,22.31,6.15,0
20140514,0,116663.4,692.18,47.47,22.25,5.88,0
20140514,0,58676.1,355.43,35.29,22.19,5.61,0
20140514,0,39536.7,265.79,23.06,22.13,5.34,0
20140514,0,8124.9,64.66,11.05,21.57,4.62,0
20140514,0,0,0,0,21.01,3.9,0
20140514,0,0,0,0,20.45,3.19,0
20140514,0,0,0,0,19.85,3.29,0
20140514,0,0,0,0,19.25,3.39,0
20140514,0,0,0,0,18.65,3.49,0
20140514,0,0,0,0,18.31,3.09,0
20140514,0,0,0,0,17.98,2.7,0
20140515,0,0,0,0,17.64,2.3,0
20140515,0,0,0,0,17.33,2.34,0
20140515,0,0,0,0,17.02,2.38,0
20140515,0,0,0,0,16.71,2.41,0
20140515,0,6974.1,60.18,10.31,17.39,2.53,0
20140515,0,36993.6,249.11,22.3,18.08,2.65,0
20140515,0,80579.1,484.29,34.51,18.76,2.77,0
20140515,0,117849.9,702.16,46.71,19.34,3.14,0
20140515,0,145572,877.86,58.46,19.93,3.52,0
20140515,0,162105.3,987.99,68.65,20.51,3.89,0
20140515,0,167395.2,1038.76,73.66,20.57,2.91,0
20140515,0,153906.9,962.1,69.26,20.62,1.94,0
20140515,0,76788.6,469.61,59.29,20.68,0.97,0
20140515,0,74012.4,451.69,47.6,20.45,0.84,0
20140515,0,63430.5,389.03,35.41,20.23,0.72,0
20140515,0,36577.8,241.01,23.19,20.01,0.59,0
20140515,0,7129.5,67.48,11.18,19.38,0.75,0
20140515,0,0,0,0,18.75,0.91,0
20140515,0,0,0,0,18.12,1.08,0
20140515,0,0,0,0,17.74,1.25,0
20140515,0,0,0,0,17.37,1.43,0
20140515,0,0,0,0,16.99,1.6,0
20140515,0,0,0,0,16.95,1.8,0
20140515,0,0,0,0,16.92,2,0
20140516,0,0,0,0,16.88,2.19,0
20140516,0,0,0,0,16.54,2.15,0
20140516,0,0,0,0,16.2,2.11,0
20140516,0,0,0,0,15.86,2.07,0
20140516,0,6069,56.08,10.44,16.6,2.04,0
20140516,0,37333.8,251.58,22.41,17.34,2,0
20140516,0,80652.6,485.97,34.63,18.08,1.97,0
20140516,0,117986.4,712.13,46.83,18.68,1.68,0
20140516,0,143026.8,885.57,58.6,19.29,1.38,0
20140516,0,141367.8,887.52,68.83,19.89,1.09,0
20140516,0,60704.7,370.02,73.89,19.96,1.42,0
20140516,0,68487.3,415.54,69.45,20.03,1.75,0
20140516,0,44433.9,273.48,59.43,20.1,2.08,0
20140516,0,37430.4,232.76,47.72,20.01,2.34,0
20140516,0,25216.8,162.71,35.53,19.93,2.59,0
20140516,0,10197.6,75.68,23.31,19.85,2.84,0
20140516,0,5130.3,44.46,11.31,19.25,2.4,0
20140516,0,0,0,0,18.64,1.95,0
20140516,0,0,0,0,18.04,1.5,0
20140516,0,0,0,0,17.66,1.53,0
20140516,0,0,0,0,17.29,1.56,0
20140516,0,0,0,0,16.91,1.59,0
20140516,0,0,0,0,16.91,1.95,0
20140516,0,0,0,0,16.92,2.31,0
20140517,0,0,0,0,16.92,2.68,0
20140517,0,0,0,0,16.72,2.45,0
20140517,0,0,0,0,16.52,2.22,0
20140517,0,0,0,0,16.32,1.99,0
20140517,0,6197.1,56.99,10.56,17.08,1.57,0
20140517,0,37251.9,254.03,22.53,17.84,1.15,0
20140517,0,63027.3,384.06,34.74,18.6,0.73,0
20140517,0,104447.7,636.16,46.95,19.2,0.93,0
20140517,0,90749.4,552.62,58.74,19.8,1.14,0
20140517,0,88536,540.34,69.01,20.4,1.34,0
20140517,0,114557.1,705.29,74.12,20.42,1.49,0
20140517,0,93716.7,571.03,69.64,20.44,1.63,0
20140517,0,58602.6,357.25,59.58,20.47,1.78,0
20140517,0,66246.6,402.01,47.85,20.26,1.58,0
20140517,0,39276.3,244.3,35.65,20.06,1.37,0
20140517,0,39461.1,264.51,23.43,19.85,1.17,0
20140517,0,6957.3,67.19,11.44,19.21,1.27,0
20140517,0,0,0,0,18.56,1.37,0
20140517,0,0,0,0,17.92,1.48,0
20140517,0,0,0,0,17.53,1.65,0
20140517,0,0,0,0,17.15,1.83,0
20140517,0,0,0,0,16.76,2,0
20140517,0,0,0,0,16.72,1.77,0
20140517,0,0,0,0,16.68,1.55,0
20140518,0,0,0,0,16.64,1.32,0
20140518,0,0,0,0,16.46,1.18,0
20140518,0,0,0,0,16.27,1.03,0
20140518,0,0,0,0,16.09,0.88,0
20140518,0,6921.6,60.69,10.68,16.76,0.88,0
20140518,0,37249.8,253.56,22.64,17.42,0.88,0
20140518,0,77928.9,474.05,34.84,18.09,0.88,0
20140518,0,113538.6,694.61,47.05,18.64,0.69,0
20140518,0,135345,849.96,58.86,19.19,0.49,0
20140518,0,151044.6,975.09,69.18,19.74,0.29,0
20140518,0,156536.1,1009.4,74.34,19.8,0.57,0
20140518,0,62160,380.02,69.82,19.86,0.86,0
20140518,0,114261,702.39,59.72,19.92,1.14,0
20140518,0,38818.5,241.31,47.97,19.82,1.43,0
20140518,0,37617.3,234.02,35.77,19.73,1.72,0
20140518,0,36500.1,237.1,23.55,19.63,2.01,0
20140518,0,7814.1,70.81,11.57,18.98,1.67,0
20140518,0,0,0,0,18.32,1.32,0
20140518,0,0,0,0,17.67,0.98,0
20140518,0,0,0,0,17.4,1.23,0
20140518,0,0,0,0,17.13,1.48,0
20140518,0,0,0,0,16.86,1.72,0
20140518,0,0,0,0,16.89,1.59,0
20140518,0,0,0,0,16.93,1.46,0
20140519,0,0,0,0,16.96,1.32,0
20140519,0,0,0,0,16.81,1.58,0
20140519,0,0,0,0,16.66,1.83,0
20140519,0,0,0,0,16.51,2.08,0
20140519,0,6066.9,50.11,10.79,17.27,1.85,0
20140519,0,3135.3,31.22,22.74,18.04,1.61,0
20140519,0,53909.1,328.24,34.94,18.8,1.38,0
20140519,0,49245,301.4,47.16,19.41,1.29,0
20140519,0,65742.6,400.4,58.98,20.03,1.2,0
20140519,0,97868.4,601.42,69.34,20.64,1.1,0
20140519,0,63157.5,386.56,74.56,20.67,1.2,0
20140519,0,89760.3,549.13,70,20.69,1.29,0
20140519,0,97876.8,598.32,59.85,20.72,1.38,0
20140519,0,66847.2,406.48,48.09,20.5,1.43,0
20140519,0,31321.5,198.49,35.88,20.28,1.49,0
20140519,0,12881.4,91.76,23.67,20.06,1.54,0
20140519,0,7662.9,60.67,11.7,19.49,1.24,0
20140519,0,0,0,0,18.92,0.93,0
20140519,0,0,0,0,18.35,0.62,0
20140519,0,0,0,0,18.06,0.88,0
20140519,0,0,0,0,17.77,1.14,0
20140519,0,0,0,0,17.48,1.41,0
20140519,0,0,0,0,17.53,1.17,0
20140519,0,0,0,0,17.57,0.93,0
20140520,0,0,0,0,17.62,0.69,0
20140520,0,0,0,0,17.4,0.75,0
20140520,0,0,0,0,17.18,0.82,0
20140520,0,0,0,0,16.96,0.88,0
20140520,0,1184.4,17.03,10.9,17.74,1.32,0
20140520,0,11854.5,85.14,22.84,18.52,1.76,0
20140520,0,74955.3,453.28,35.04,19.3,2.19,0
20140520,0,111085.8,670.21,47.26,19.84,2.06,0
20140520,0,128081.1,784.72,59.1,20.39,1.94,0
20140520,0,136405.5,847.02,69.5,20.93,1.81,0
20140520,0,162397.2,1022.87,74.77,20.94,2,0
20140520,0,158883.9,993.25,70.18,20.95,2.18,0
20140520,0,141275.4,867.99,59.99,20.97,2.37,0
20140520,0,115674.3,697.79,48.21,20.76,2.61,0
20140520,0,81847.5,494.81,36,20.56,2.84,0
20140520,0,39795,264.72,23.79,20.36,3.08,0
20140520,0,8599.5,74.93,11.82,19.76,2.86,0
20140520,0,0,0,0,19.15,2.64,0
20140520,0,0,0,0,18.55,2.43,0
20140520,0,0,0,0,18.22,2.19,0
20140520,0,0,0,0,17.9,1.95,0
20140520,0,0,0,0,17.57,1.71,0
20140520,0,0,0,0,17.62,1.86,0
20140520,0,0,0,0,17.67,2.01,0
20140521,0,0,0,0,17.72,2.17,0
20140521,0,0,0,0,17.62,2.32,0
20140521,0,0,0,0,17.52,2.48,0
20140521,0,0,0,0,17.42,2.63,0
20140521,0,7104.3,62.26,11,18.24,3.27,0
20140521,0,37340.1,251.8,22.93,19.07,3.9,0
20140521,0,80415.3,481.59,35.13,19.89,4.54,0
20140521,0,117961.2,696.21,47.35,20.46,5.2,0
20140521,0,147004.2,873.76,59.21,21.03,5.86,0
20140521,0,163976.4,981.6,69.65,21.59,6.52,0
20140521,0,156250.5,934.63,74.97,21.55,6.39,1
20140521,0,167027.7,1002.26,70.35,21.51,6.26,0
20140521,0,150681.3,896.76,60.12,21.47,6.12,0
20140521,0,124233.9,734.05,48.32,21.25,5.67,0
20140521,0,85778.7,513.36,36.11,21.03,5.21,0
20140521,0,40811.4,275.22,23.9,20.81,4.76,0
20140521,0,6703.2,67.8,11.95,20.21,4.11,0
20140521,0,0,0,0,19.6,3.46,0
20140521,0,0,0,0,19,2.81,0
20140521,0,0,0,0,18.73,2.72,0
20140521,0,0,0,0,18.47,2.62,0
20140521,0,0,0,0,18.21,2.52,0
20140521,0,0,0,0,18.31,2.65,0
20140521,0,0,0,0,18.42,2.77,0
20140522,0,0,0,0,18.52,2.9,0
20140522,0,0,0,0,18.33,2.84,0
20140522,0,0,0,0,18.14,2.78,0
20140522,0,0,0,0,17.95,2.72,0
20140522,0,6503.7,59.42,11.1,18.73,3.32,0
20140522,0,37348.5,253.45,23.02,19.51,3.93,0
20140522,0,80541.3,483.34,35.21,20.29,4.54,0
20140522,0,117906.6,699.11,47.44,20.83,4.74,0
20140522,0,146294.4,876.78,59.31,21.37,4.94,0
20140522,0,162691.2,985.76,69.79,21.9,5.14,0
20140522,0,169778.7,1031.23,75.17,21.86,5.32,0
20140522,0,165545.1,1000.46,70.52,21.82,5.5,0
20140522,0,147873.6,883.88,60.25,21.79,5.68,0
20140522,0,121585.8,720.5,48.44,21.57,5.45,0
20140522,0,84058.8,503.86,36.22,21.35,5.22,0
20140522,0,40962.6,275.92,24.02,21.13,4.99,0
20140522,0,6846,68.75,12.07,20.5,3.92,0
20140522,0,0,0,0,19.88,2.84,0
20140522,0,0,0,0,19.25,1.77,0
20140522,0,0,0,0,18.93,1.91,0
20140522,0,0,0,0,18.62,2.05,0
20140522,0,0,0,0,18.3,2.19,0
20140522,0,0,0,0,18.39,2.27,0
20140522,0,0,0,0,18.48,2.34,0
20140523,0,0,0,0,18.57,2.41,0
20140523,0,0,0,0,18.44,2.55,0
20140523,0,0,0,0,18.32,2.69,0
20140523,0,0,0,0,18.19,2.83,0
20140523,0,7574.7,64.93,11.19,18.95,3.05,0
20140523,0,37178.4,251.6,23.1,19.72,3.28,0
20140523,0,77994,470.85,35.29,20.48,3.5,0
